year,iso_code,country,prices,units,value
2019,ZWE,Zimbabwe,constant,USD million,5.799
2020,AGO,Angola,constant,USD million,574.773
2020,ALB,Albania,constant,USD million,189.7183
2020,ARG,Argentina,constant,USD million,4773.4224
2020,ARM,Armenia,constant,USD million,88.0208
2020,AZE,Azerbaijan,constant,USD million,471.9628
2020,BDI,Burundi,constant,USD million,2.2076
2020,BEN,Benin,constant,USD million,238.7883
2020,BFA,Burkina Faso,constant,USD million,60.7709
2020,BGD,Bangladesh,constant,USD million,2082.492
2020,BGR,Bulgaria,constant,USD million,269.3639
2020,BIH,Bosnia and Herzegovina,constant,USD million,293.137
2020,BLR,Belarus,constant,USD million,585.5072
2020,BLZ,Belize,constant,USD million,78.1712
2020,BOL,Bolivia,constant,USD million,1080.8751
2020,BRA,Brazil,constant,USD million,3286.2185
2020,BTN,Bhutan,constant,USD million,9.1898
2020,BWA,Botswana,constant,USD million,73.4969
2020,CHN,China,constant,USD million,2876.4895
2020,CIV,Cote d'Ivoire,constant,USD million,689.4667
2020,CMR,Cameroon,constant,USD million,429.9924
2020,COG,"Congo, Rep.",constant,USD million,100.3101
2020,COL,Colombia,constant,USD million,3652.7293
2020,COM,Comoros,constant,USD million,0.8872
2020,CPV,Cabo Verde,constant,USD million,46.431
2020,CRI,Costa Rica,constant,USD million,483.9229
2020,DJI,Djibouti,constant,USD million,26.2657
2020,DMA,Dominica,constant,USD million,20.6285
2020,DOM,Dominican Republic,constant,USD million,1147.0979
2020,ECU,Ecuador,constant,USD million,2977.1777
2020,EGY,"Egypt, Arab Rep.",constant,USD million,6471.2458
2020,ETH,Ethiopia,constant,USD million,144.2599
2020,FJI,Fiji,constant,USD million,317.6329
2020,GAB,Gabon,constant,USD million,191.4733
2020,GEO,Georgia,constant,USD million,751.1098
2020,GHA,Ghana,constant,USD million,320.4931
2020,GIN,Guinea,constant,USD million,46.5633
2020,GMB,"Gambia, The",constant,USD million,19.169
2020,GNB,Guinea-Bissau,constant,USD million,57.7009
2020,GRD,Grenada,constant,USD million,1.4469
2020,GTM,Guatemala,constant,USD million,440.4648
2020,GUY,Guyana,constant,USD million,34.5111
2020,HND,Honduras,constant,USD million,934.2587
2020,IDN,Indonesia,constant,USD million,4525.8993
2020,IND,India,constant,USD million,9215.2476
2020,IRN,"Iran, Islamic Rep.",constant,USD million,118.2361
2020,IRQ,Iraq,constant,USD million,132.0385
2020,JAM,Jamaica,constant,USD million,211.3641
2020,JOR,Jordan,constant,USD million,637.9995
2020,KAZ,Kazakhstan,constant,USD million,1589.8259
2020,KEN,Kenya,constant,USD million,1360.4434
2020,KGZ,Kyrgyz Republic,constant,USD million,24.9749
2020,KHM,Cambodia,constant,USD million,57.2151
2020,LAO,Lao PDR,constant,USD million,51.3505
2020,LBN,Lebanon,constant,USD million,148.3496
2020,LBR,Liberia,constant,USD million,11.0088
2020,LCA,St. Lucia,constant,USD million,25.4413
2020,LKA,Sri Lanka,constant,USD million,1126.6583
2020,LSO,Lesotho,constant,USD million,32.0941
2020,MAR,Morocco,constant,USD million,2810.7469
2020,MDA,Moldova,constant,USD million,167.8476
2020,MDG,Madagascar,constant,USD million,83.6558
2020,MDV,Maldives,constant,USD million,57.19
2020,MEX,Mexico,constant,USD million,1879.1583
2020,MKD,North Macedonia,constant,USD million,229.7637
2020,MLI,Mali,constant,USD million,74.1531
2020,MMR,Myanmar,constant,USD million,46.81
2020,MNE,Montenegro,constant,USD million,74.2003
2020,MNG,Mongolia,constant,USD million,587.0296
2020,MOZ,Mozambique,constant,USD million,20.0683
2020,MRT,Mauritania,constant,USD million,93.5198
2020,MUS,Mauritius,constant,USD million,221.9018
2020,MWI,Malawi,constant,USD million,6.3887
2020,NER,Niger,constant,USD million,158.8604
2020,NGA,Nigeria,constant,USD million,1732.5144
2020,NIC,Nicaragua,constant,USD million,600.1664
2020,NPL,Nepal,constant,USD million,9.2204
2020,PAK,Pakistan,constant,USD million,5723.6097
2020,PER,Peru,constant,USD million,2263.3308
2020,PHL,Philippines,constant,USD million,6992.8039
2020,PNG,Papua New Guinea,constant,USD million,720.4717
2020,PRY,Paraguay,constant,USD million,1981.9493
2020,RUS,Russian Federation,constant,USD million,12.9135
2020,RWA,Rwanda,constant,USD million,62.2486
2020,SDN,Sudan,constant,USD million,8.3768
2020,SEN,Senegal,constant,USD million,488.8693
2020,SLE,Sierra Leone,constant,USD million,8.3875
2020,SLV,El Salvador,constant,USD million,446.8735
2020,SRB,Serbia,constant,USD million,271.8967
2020,SUR,Suriname,constant,USD million,63.6657
2020,SWZ,Eswatini,constant,USD million,50.4628
2020,TCD,Chad,constant,USD million,36.6871
2020,TGO,Togo,constant,USD million,22.9095
2020,TJK,Tajikistan,constant,USD million,212.3411
2020,TKM,Turkmenistan,constant,USD million,194.7025
2020,TLS,Timor-Leste,constant,USD million,24.3389
2020,TON,Tonga,constant,USD million,0.277
2020,TUN,Tunisia,constant,USD million,1424.0108
2020,TUR,Turkiye,constant,USD million,2046.0785
2020,TZA,Tanzania,constant,USD million,282.979
2020,UGA,Uganda,constant,USD million,789.1276
2020,UKR,Ukraine,constant,USD million,609.8974
2020,UZB,Uzbekistan,constant,USD million,3735.8349
2020,VCT,St. Vincent and the Grenadines,constant,USD million,16.3505
2020,VNM,Viet Nam,constant,USD million,1114.5332
2020,WSM,Samoa,constant,USD million,0.1452
2020,XKX,Kosovo,constant,USD million,41.0805
2020,YEM,"Yemen, Rep.",constant,USD million,63.9198
2020,ZAF,South Africa,constant,USD million,1355.9253
2020,ZMB,Zambia,constant,USD million,893.7745
2020,ZWE,Zimbabwe,constant,USD million,3.6218
2021,AGO,Angola,constant,USD million,1397.6553
2021,ALB,Albania,constant,USD million,305.426
2021,ARG,Argentina,constant,USD million,4616.4774
2021,ARM,Armenia,constant,USD million,144.0151
2021,AZE,Azerbaijan,constant,USD million,516.1075
2021,BDI,Burundi,constant,USD million,30.9319
2021,BEN,Benin,constant,USD million,100.0289
2021,BFA,Burkina Faso,constant,USD million,64.7185
2021,BGD,Bangladesh,constant,USD million,2647.4591
2021,BGR,Bulgaria,constant,USD million,378.4556
2021,BIH,Bosnia and Herzegovina,constant,USD million,247.9933
2021,BLR,Belarus,constant,USD million,534.2695
2021,BLZ,Belize,constant,USD million,75.3098
2021,BOL,Bolivia,constant,USD million,812.0086
2021,BRA,Brazil,constant,USD million,3859.7904
2021,BTN,Bhutan,constant,USD million,8.4649
2021,BWA,Botswana,constant,USD million,290.8971
2021,CHN,China,constant,USD million,2944.1193
2021,CIV,Cote d'Ivoire,constant,USD million,406.3279
2021,CMR,Cameroon,constant,USD million,396.7189
2021,COG,"Congo, Rep.",constant,USD million,81.6253
2021,COL,Colombia,constant,USD million,4400.9462
2021,COM,Comoros,constant,USD million,5.7979
2021,CPV,Cabo Verde,constant,USD million,36.8826
2021,CRI,Costa Rica,constant,USD million,749.5228
2021,DJI,Djibouti,constant,USD million,18.6406
2021,DMA,Dominica,constant,USD million,5.4684
2021,DOM,Dominican Republic,constant,USD million,128.5415
2021,ECU,Ecuador,constant,USD million,2197.1245
2021,EGY,"Egypt, Arab Rep.",constant,USD million,5719.1419
2021,ETH,Ethiopia,constant,USD million,95.4194
2021,FJI,Fiji,constant,USD million,50.4993
2021,GAB,Gabon,constant,USD million,54.812
2021,GEO,Georgia,constant,USD million,993.0471
2021,GHA,Ghana,constant,USD million,386.4745
2021,GIN,Guinea,constant,USD million,94.3574
2021,GMB,"Gambia, The",constant,USD million,5.4788
2021,GNB,Guinea-Bissau,constant,USD million,20.9122
2021,GRD,Grenada,constant,USD million,4.6441
2021,GTM,Guatemala,constant,USD million,38.2828
2021,GUY,Guyana,constant,USD million,121.7432
2021,HND,Honduras,constant,USD million,339.1256
2021,IDN,Indonesia,constant,USD million,2927.4676
2021,IND,India,constant,USD million,5466.2092
2021,IRN,"Iran, Islamic Rep.",constant,USD million,0.2096
2021,IRQ,Iraq,constant,USD million,176.0709
2021,JAM,Jamaica,constant,USD million,275.9269
2021,JOR,Jordan,constant,USD million,1032.2367
2021,KAZ,Kazakhstan,constant,USD million,1160.5332
2021,KEN,Kenya,constant,USD million,964.5572
2021,KGZ,Kyrgyz Republic,constant,USD million,27.1541
2021,KHM,Cambodia,constant,USD million,26.9924
2021,LAO,Lao PDR,constant,USD million,70.6996
2021,LBN,Lebanon,constant,USD million,194.9001
2021,LCA,St. Lucia,constant,USD million,13.3483
2021,LKA,Sri Lanka,constant,USD million,1306.8456
2021,LSO,Lesotho,constant,USD million,41.3232
2021,MAR,Morocco,constant,USD million,1534.3693
2021,MDA,Moldova,constant,USD million,139.9205
2021,MDG,Madagascar,constant,USD million,55.8807
2021,MDV,Maldives,constant,USD million,172.7716
2021,MEX,Mexico,constant,USD million,2222.8466
2021,MKD,North Macedonia,constant,USD million,172.249
2021,MLI,Mali,constant,USD million,62.5516
2021,MMR,Myanmar,constant,USD million,4.3399
2021,MNE,Montenegro,constant,USD million,62.2269
2021,MNG,Mongolia,constant,USD million,294.8052
2021,MOZ,Mozambique,constant,USD million,13.4349
2021,MRT,Mauritania,constant,USD million,52.9828
2021,MWI,Malawi,constant,USD million,36.5704
2021,NER,Niger,constant,USD million,120.3394
2021,NGA,Nigeria,constant,USD million,1798.1251
2021,NIC,Nicaragua,constant,USD million,771.2256
2021,NPL,Nepal,constant,USD million,9.5724
2021,PAK,Pakistan,constant,USD million,3845.3048
2021,PER,Peru,constant,USD million,2367.7986
2021,PHL,Philippines,constant,USD million,3910.4574
2021,PNG,Papua New Guinea,constant,USD million,427.2837
2021,PRY,Paraguay,constant,USD million,805.489
2021,RUS,Russian Federation,constant,USD million,15.4281
2021,RWA,Rwanda,constant,USD million,41.5269
2021,SDN,Sudan,constant,USD million,7.6615
2021,SEN,Senegal,constant,USD million,351.5858
2021,SLE,Sierra Leone,constant,USD million,4.3939
2021,SLV,El Salvador,constant,USD million,1091.0378
2021,SRB,Serbia,constant,USD million,432.6692
2021,SUR,Suriname,constant,USD million,56.6344
2021,SWZ,Eswatini,constant,USD million,94.2691
2021,TCD,Chad,constant,USD million,105.2126
2021,TGO,Togo,constant,USD million,10.6777
2021,THA,Thailand,constant,USD million,1300.5634
2021,TJK,Tajikistan,constant,USD million,173.955
2021,TKM,Turkmenistan,constant,USD million,117.2976
2021,TLS,Timor-Leste,constant,USD million,18.0987
2021,TON,Tonga,constant,USD million,0.152
2021,TUN,Tunisia,constant,USD million,834.9645
2021,TUR,Turkiye,constant,USD million,2608.43
2021,TZA,Tanzania,constant,USD million,172.0242
2021,UGA,Uganda,constant,USD million,446.764
2021,UKR,Ukraine,constant,USD million,775.4765
2021,UZB,Uzbekistan,constant,USD million,1812.2658
2021,VCT,St. Vincent and the Grenadines,constant,USD million,9.3332
2021,VNM,Viet Nam,constant,USD million,937.6354
2021,XKX,Kosovo,constant,USD million,44.7053
2021,YEM,"Yemen, Rep.",constant,USD million,23.5897
2021,ZAF,South Africa,constant,USD million,932.6648
2021,ZMB,Zambia,constant,USD million,228.5727
2021,ZWE,Zimbabwe,constant,USD million,2.8715
2022,AGO,Angola,constant,USD million,822.9283
2022,ALB,Albania,constant,USD million,149.2222
2022,ARG,Argentina,constant,USD million,4553.1687
2022,ARM,Armenia,constant,USD million,151.1453
2022,AZE,Azerbaijan,constant,USD million,87.2596
2022,BDI,Burundi,constant,USD million,9.4716
2022,BEN,Benin,constant,USD million,169.2146
2022,BFA,Burkina Faso,constant,USD million,103.5253
2022,BGD,Bangladesh,constant,USD million,2805.4126
2022,BGR,Bulgaria,constant,USD million,358.212
2022,BIH,Bosnia and Herzegovina,constant,USD million,218.6843
2022,BLR,Belarus,constant,USD million,175.4591
2022,BLZ,Belize,constant,USD million,43.447
2022,BOL,Bolivia,constant,USD million,857.3736
2022,BRA,Brazil,constant,USD million,3072.1182
2022,BTN,Bhutan,constant,USD million,11.2859
2022,BWA,Botswana,constant,USD million,172.8192
2022,CHN,China,constant,USD million,2103.2511
2022,CIV,Cote d'Ivoire,constant,USD million,1044.9184
2022,CMR,Cameroon,constant,USD million,337.2576
2022,COD,"Congo, Dem. Rep.",constant,USD million,4.8682
2022,COG,"Congo, Rep.",constant,USD million,75.3439
2022,COL,Colombia,constant,USD million,3041.8273
2022,COM,Comoros,constant,USD million,7.3865
2022,CPV,Cabo Verde,constant,USD million,53.3588
2022,CRI,Costa Rica,constant,USD million,1913.4545
2022,DJI,Djibouti,constant,USD million,14.8729
2022,DMA,Dominica,constant,USD million,10.7107
2022,DOM,Dominican Republic,constant,USD million,477.7178
2022,ECU,Ecuador,constant,USD million,2464.7328
2022,EGY,"Egypt, Arab Rep.",constant,USD million,5660.6755
2022,ETH,Ethiopia,constant,USD million,123.8262
2022,FJI,Fiji,constant,USD million,313.8298
2022,GAB,Gabon,constant,USD million,131.771
2022,GEO,Georgia,constant,USD million,579.8521
2022,GHA,Ghana,constant,USD million,1099.5894
2022,GIN,Guinea,constant,USD million,33.8533
2022,GMB,"Gambia, The",constant,USD million,23.8433
2022,GNB,Guinea-Bissau,constant,USD million,16.739
2022,GRD,Grenada,constant,USD million,8.0878
2022,GTM,Guatemala,constant,USD million,481.6693
2022,GUY,Guyana,constant,USD million,172.5308
2022,HND,Honduras,constant,USD million,643.0837
2022,IDN,Indonesia,constant,USD million,4229.8805
2022,IND,India,constant,USD million,6063.1569
2022,IRN,"Iran, Islamic Rep.",constant,USD million,110.7136
2022,IRQ,Iraq,constant,USD million,127.6056
2022,JAM,Jamaica,constant,USD million,131.3099
2022,JOR,Jordan,constant,USD million,345.1718
2022,KAZ,Kazakhstan,constant,USD million,557.1965
2022,KEN,Kenya,constant,USD million,1301.6145
2022,KGZ,Kyrgyz Republic,constant,USD million,10.0686
2022,KHM,Cambodia,constant,USD million,19.6678
2022,LAO,Lao PDR,constant,USD million,105.1203
2022,LBN,Lebanon,constant,USD million,344.3274
2022,LCA,St. Lucia,constant,USD million,7.3087
2022,LKA,Sri Lanka,constant,USD million,1527.6299
2022,LSO,Lesotho,constant,USD million,35.2012
2022,MAR,Morocco,constant,USD million,2666.4937
2022,MDA,Moldova,constant,USD million,261.021
2022,MDG,Madagascar,constant,USD million,51.0825
2022,MDV,Maldives,constant,USD million,24.9657
2022,MEX,Mexico,constant,USD million,1417.6269
2022,MKD,North Macedonia,constant,USD million,145.9023
2022,MLI,Mali,constant,USD million,98.6392
2022,MMR,Myanmar,constant,USD million,0.0738
2022,MNE,Montenegro,constant,USD million,49.5818
2022,MNG,Mongolia,constant,USD million,273.443
2022,MOZ,Mozambique,constant,USD million,8.6203
2022,MRT,Mauritania,constant,USD million,63.7771
2022,MUS,Mauritius,constant,USD million,3.2351
2022,MWI,Malawi,constant,USD million,40.6705
2022,NER,Niger,constant,USD million,342.4767
2022,NGA,Nigeria,constant,USD million,2744.3261
2022,NIC,Nicaragua,constant,USD million,588.9512
2022,NPL,Nepal,constant,USD million,8.3916
2022,PAK,Pakistan,constant,USD million,4663.7715
2022,PER,Peru,constant,USD million,1296.9548
2022,PHL,Philippines,constant,USD million,3369.4645
2022,PNG,Papua New Guinea,constant,USD million,314.1687
2022,PRY,Paraguay,constant,USD million,1446.6173
2022,RUS,Russian Federation,constant,USD million,0.4108
2022,RWA,Rwanda,constant,USD million,34.7475
2022,SEN,Senegal,constant,USD million,326.9612
2022,SLE,Sierra Leone,constant,USD million,3.7653
2022,SLV,El Salvador,constant,USD million,533.9836
2022,SRB,Serbia,constant,USD million,390.4723
2022,SUR,Suriname,constant,USD million,338.9926
2022,SWZ,Eswatini,constant,USD million,192.4059
2022,TCD,Chad,constant,USD million,4.7146
2022,TGO,Togo,constant,USD million,16.9935
2022,TJK,Tajikistan,constant,USD million,124.0296
2022,TKM,Turkmenistan,constant,USD million,200.4797
2022,TLS,Timor-Leste,constant,USD million,24.3615
2022,TUN,Tunisia,constant,USD million,929.733
2022,TUR,Turkiye,constant,USD million,2702.9692
2022,TZA,Tanzania,constant,USD million,776.2164
2022,UGA,Uganda,constant,USD million,85.0771
2022,UKR,Ukraine,constant,USD million,5389.799
2022,UZB,Uzbekistan,constant,USD million,3983.9189
2022,VCT,St. Vincent and the Grenadines,constant,USD million,36.4924
2022,VNM,Viet Nam,constant,USD million,960.7269
2022,WSM,Samoa,constant,USD million,0.2646
2022,XKX,Kosovo,constant,USD million,48.1929
2022,YEM,"Yemen, Rep.",constant,USD million,13.4353
2022,ZAF,South Africa,constant,USD million,1023.8283
2022,ZMB,Zambia,constant,USD million,777.6793
2022,ZWE,Zimbabwe,constant,USD million,0.7317
2023,AFG,Afghanistan,constant,USD million,9.2094
2023,AGO,Angola,constant,USD million,513.471
2023,ALB,Albania,constant,USD million,108.8526
2023,ARG,Argentina,constant,USD million,3098.7083
2023,ARM,Armenia,constant,USD million,128.0589
2023,AZE,Azerbaijan,constant,USD million,111.2379
2023,BDI,Burundi,constant,USD million,37.0421
2023,BEN,Benin,constant,USD million,752.1395
2023,BFA,Burkina Faso,constant,USD million,497.4779
2023,BGD,Bangladesh,constant,USD million,3857.5352
2023,BIH,Bosnia and Herzegovina,constant,USD million,296.1983
2023,BLR,Belarus,constant,USD million,178.595
2023,BLZ,Belize,constant,USD million,67.7428
2023,BOL,Bolivia,constant,USD million,1305.9482
2023,BRA,Brazil,constant,USD million,1677.8987
2023,BTN,Bhutan,constant,USD million,47.905
2023,BWA,Botswana,constant,USD million,49.3494
2023,CAF,Central African Republic,constant,USD million,5.4987
2023,CHN,China,constant,USD million,2672.6808
2023,CIV,Cote d'Ivoire,constant,USD million,1341.8608
2023,CMR,Cameroon,constant,USD million,759.5091
2023,COD,"Congo, Dem. Rep.",constant,USD million,461.8837
2023,COG,"Congo, Rep.",constant,USD million,146.569
2023,COL,Colombia,constant,USD million,564.5147
2023,COM,Comoros,constant,USD million,21.4573
2023,CPV,Cabo Verde,constant,USD million,26.1335
2023,CRI,Costa Rica,constant,USD million,581.3734
2023,DJI,Djibouti,constant,USD million,111.8131
2023,DMA,Dominica,constant,USD million,26.4289
2023,DOM,Dominican Republic,constant,USD million,694.1067
2023,ECU,Ecuador,constant,USD million,851.4133
2023,EGY,"Egypt, Arab Rep.",constant,USD million,2943.3319
2023,ERI,Eritrea,constant,USD million,0.0
2023,ETH,Ethiopia,constant,USD million,776.0498
2023,FJI,Fiji,constant,USD million,72.5073
2023,GAB,Gabon,constant,USD million,151.4908
2023,GEO,Georgia,constant,USD million,576.0004
2023,GHA,Ghana,constant,USD million,448.9743
2023,GIN,Guinea,constant,USD million,192.678
2023,GMB,"Gambia, The",constant,USD million,60.1937
2023,GNB,Guinea-Bissau,constant,USD million,51.1994
2023,GRD,Grenada,constant,USD million,33.0627
2023,GTM,Guatemala,constant,USD million,252.928
2023,GUY,Guyana,constant,USD million,114.7458
2023,HND,Honduras,constant,USD million,359.3498
2023,IDN,Indonesia,constant,USD million,1699.0845
2023,IND,India,constant,USD million,7979.8171
2023,IRN,"Iran, Islamic Rep.",constant,USD million,1.0456
2023,IRQ,Iraq,constant,USD million,239.5074
2023,JAM,Jamaica,constant,USD million,65.5578
2023,JOR,Jordan,constant,USD million,760.679
2023,KAZ,Kazakhstan,constant,USD million,573.9585
2023,KEN,Kenya,constant,USD million,1262.8701
2023,KGZ,Kyrgyz Republic,constant,USD million,206.4365
2023,KHM,Cambodia,constant,USD million,438.9912
2023,LAO,Lao PDR,constant,USD million,213.3113
2023,LBN,Lebanon,constant,USD million,758.519
2023,LBR,Liberia,constant,USD million,107.6404
2023,LCA,St. Lucia,constant,USD million,44.8774
2023,LKA,Sri Lanka,constant,USD million,0.0
2023,LSO,Lesotho,constant,USD million,91.1639
2023,MAR,Morocco,constant,USD million,1823.0014
2023,MDA,Moldova,constant,USD million,229.9822
2023,MDG,Madagascar,constant,USD million,335.4112
2023,MDV,Maldives,constant,USD million,150.8989
2023,MEX,Mexico,constant,USD million,134.8431
2023,MKD,North Macedonia,constant,USD million,216.0343
2023,MLI,Mali,constant,USD million,445.8637
2023,MMR,Myanmar,constant,USD million,692.7866
2023,MNE,Montenegro,constant,USD million,64.4486
2023,MNG,Mongolia,constant,USD million,274.748
2023,MOZ,Mozambique,constant,USD million,173.9403
2023,MRT,Mauritania,constant,USD million,383.4429
2023,MUS,Mauritius,constant,USD million,8.1718
2023,MWI,Malawi,constant,USD million,213.7986
2023,NER,Niger,constant,USD million,562.6748
2023,NGA,Nigeria,constant,USD million,3113.8997
2023,NIC,Nicaragua,constant,USD million,1014.5933
2023,NPL,Nepal,constant,USD million,912.4011
2023,PAK,Pakistan,constant,USD million,3920.2256
2023,PER,Peru,constant,USD million,563.0762
2023,PHL,Philippines,constant,USD million,1401.4682
2023,PNG,Papua New Guinea,constant,USD million,269.4056
2023,PRY,Paraguay,constant,USD million,1512.4344
2023,RUS,Russian Federation,constant,USD million,2.7289
2023,RWA,Rwanda,constant,USD million,651.8748
2023,SDN,Sudan,constant,USD million,322.5095
2023,SEN,Senegal,constant,USD million,1556.1494
2023,SLB,Solomon Islands,constant,USD million,38.6058
2023,SLE,Sierra Leone,constant,USD million,81.6815
2023,SLV,El Salvador,constant,USD million,557.6051
2023,SRB,Serbia,constant,USD million,608.6579
2023,STP,Sao Tome and Principe,constant,USD million,1.986
2023,SUR,Suriname,constant,USD million,194.765
2023,SWZ,Eswatini,constant,USD million,67.0898
2023,SYR,Syrian Arab Republic,constant,USD million,0.0
2023,TCD,Chad,constant,USD million,192.9629
2023,TGO,Togo,constant,USD million,231.0873
2023,TJK,Tajikistan,constant,USD million,325.9844
2023,TKM,Turkmenistan,constant,USD million,129.9299
2023,TLS,Timor-Leste,constant,USD million,103.8109
2023,TON,Tonga,constant,USD million,1.6853
2023,TUN,Tunisia,constant,USD million,1515.0312
2023,TUR,Turkiye,constant,USD million,2296.2651
2023,TZA,Tanzania,constant,USD million,1325.2366
2023,UGA,Uganda,constant,USD million,698.6687
2023,UKR,Ukraine,constant,USD million,670.5742
2023,UZB,Uzbekistan,constant,USD million,2399.4193
2023,VCT,St. Vincent and the Grenadines,constant,USD million,80.1934
2023,VNM,Viet Nam,constant,USD million,1206.9447
2023,VUT,Vanuatu,constant,USD million,10.6286
2023,WSM,Samoa,constant,USD million,0.8033
2023,XKX,Kosovo,constant,USD million,111.87
2023,YEM,"Yemen, Rep.",constant,USD million,712.7744
2023,ZAF,South Africa,constant,USD million,203.3723
2023,ZMB,Zambia,constant,USD million,470.3106
2023,ZWE,Zimbabwe,constant,USD million,9.2757
2024,AFG,Afghanistan,constant,USD million,0.0
2024,AGO,Angola,constant,USD million,655.7695
2024,ALB,Albania,constant,USD million,115.8128
2024,ARG,Argentina,constant,USD million,2502.0357
2024,ARM,Armenia,constant,USD million,118.3368
2024,AZE,Azerbaijan,constant,USD million,55.7269
2024,BDI,Burundi,constant,USD million,25.0515
2024,BEN,Benin,constant,USD million,643.4842
2024,BFA,Burkina Faso,constant,USD million,426.0315
2024,BGD,Bangladesh,constant,USD million,3198.9533
2024,BIH,Bosnia and Herzegovina,constant,USD million,247.7903
2024,BLR,Belarus,constant,USD million,150.1526
2024,BLZ,Belize,constant,USD million,42.0072
2024,BOL,Bolivia,constant,USD million,1622.0905
2024,BRA,Brazil,constant,USD million,1440.6687
2024,BTN,Bhutan,constant,USD million,34.592
2024,BWA,Botswana,constant,USD million,30.8341
2024,CAF,Central African Republic,constant,USD million,6.5892
2024,CHN,China,constant,USD million,2599.1249
2024,CIV,Cote d'Ivoire,constant,USD million,1145.3105
2024,CMR,Cameroon,constant,USD million,743.1687
2024,COD,"Congo, Dem. Rep.",constant,USD million,467.6592
2024,COG,"Congo, Rep.",constant,USD million,134.516
2024,COL,Colombia,constant,USD million,421.6101
2024,COM,Comoros,constant,USD million,20.031
2024,CPV,Cabo Verde,constant,USD million,21.1632
2024,CRI,Costa Rica,constant,USD million,595.2289
2024,DJI,Djibouti,constant,USD million,113.3347
2024,DMA,Dominica,constant,USD million,25.4635
2024,DOM,Dominican Republic,constant,USD million,533.9821
2024,ECU,Ecuador,constant,USD million,589.3351
2024,EGY,"Egypt, Arab Rep.",constant,USD million,3216.2194
2024,ERI,Eritrea,constant,USD million,0.0
2024,ETH,Ethiopia,constant,USD million,653.7565
2024,FJI,Fiji,constant,USD million,53.5865
2024,GAB,Gabon,constant,USD million,154.8979
2024,GEO,Georgia,constant,USD million,585.9903
2024,GHA,Ghana,constant,USD million,535.8603
2024,GIN,Guinea,constant,USD million,204.0712
2024,GMB,"Gambia, The",constant,USD million,41.8133
2024,GNB,Guinea-Bissau,constant,USD million,52.2627
2024,GRD,Grenada,constant,USD million,30.0079
2024,GTM,Guatemala,constant,USD million,224.8712
2024,GUY,Guyana,constant,USD million,83.741
2024,HND,Honduras,constant,USD million,335.3906
2024,IDN,Indonesia,constant,USD million,1690.8262
2024,IND,India,constant,USD million,6073.1143
2024,IRN,"Iran, Islamic Rep.",constant,USD million,0.0884
2024,IRQ,Iraq,constant,USD million,178.6364
2024,JAM,Jamaica,constant,USD million,46.8754
2024,JOR,Jordan,constant,USD million,743.3895
2024,KAZ,Kazakhstan,constant,USD million,333.9495
2024,KEN,Kenya,constant,USD million,1003.5099
2024,KGZ,Kyrgyz Republic,constant,USD million,201.4213
2024,KHM,Cambodia,constant,USD million,506.9102
2024,LAO,Lao PDR,constant,USD million,191.9186
2024,LBN,Lebanon,constant,USD million,0.0
2024,LBR,Liberia,constant,USD million,105.7667
2024,LCA,St. Lucia,constant,USD million,35.8027
2024,LKA,Sri Lanka,constant,USD million,0.0
2024,LSO,Lesotho,constant,USD million,114.6055
2024,MAR,Morocco,constant,USD million,1541.9762
2024,MDA,Moldova,constant,USD million,208.3349
2024,MDG,Madagascar,constant,USD million,387.5165
2024,MDV,Maldives,constant,USD million,155.5351
2024,MEX,Mexico,constant,USD million,120.0465
2024,MKD,North Macedonia,constant,USD million,225.6878
2024,MLI,Mali,constant,USD million,353.4892
2024,MMR,Myanmar,constant,USD million,910.6553
2024,MNE,Montenegro,constant,USD million,50.4016
2024,MNG,Mongolia,constant,USD million,231.2055
2024,MOZ,Mozambique,constant,USD million,167.7737
2024,MRT,Mauritania,constant,USD million,339.5763
2024,MUS,Mauritius,constant,USD million,4.5388
2024,MWI,Malawi,constant,USD million,247.8558
2024,NER,Niger,constant,USD million,576.3067
2024,NGA,Nigeria,constant,USD million,5093.0797
2024,NIC,Nicaragua,constant,USD million,785.2188
2024,NPL,Nepal,constant,USD million,740.169
2024,PAK,Pakistan,constant,USD million,3271.4456
2024,PER,Peru,constant,USD million,566.9844
2024,PHL,Philippines,constant,USD million,1539.4991
2024,PNG,Papua New Guinea,constant,USD million,255.3461
2024,PRY,Paraguay,constant,USD million,1310.2695
2024,RUS,Russian Federation,constant,USD million,0.8389
2024,RWA,Rwanda,constant,USD million,571.7597
2024,SDN,Sudan,constant,USD million,402.7711
2024,SEN,Senegal,constant,USD million,1537.7309
2024,SLB,Solomon Islands,constant,USD million,37.4403
2024,SLE,Sierra Leone,constant,USD million,73.7569
2024,SLV,El Salvador,constant,USD million,625.7205
2024,SRB,Serbia,constant,USD million,678.5701
2024,STP,Sao Tome and Principe,constant,USD million,2.566
2024,SUR,Suriname,constant,USD million,115.2477
2024,SWZ,Eswatini,constant,USD million,66.0806
2024,SYR,Syrian Arab Republic,constant,USD million,0.0
2024,TCD,Chad,constant,USD million,134.5349
2024,TGO,Togo,constant,USD million,255.7426
2024,TJK,Tajikistan,constant,USD million,210.3703
2024,TKM,Turkmenistan,constant,USD million,83.1128
2024,TLS,Timor-Leste,constant,USD million,134.2219
2024,TON,Tonga,constant,USD million,1.158
2024,TUN,Tunisia,constant,USD million,1164.2344
2024,TUR,Turkiye,constant,USD million,1743.4738
2024,TZA,Tanzania,constant,USD million,1247.382
