year,iso_code,country,debt_type,prices,units,value
2019,GUY,Guyana,Bilateral,current,USD million,38.65792
2019,HND,Honduras,Bilateral,current,USD million,300.0
2019,IDN,Indonesia,Bilateral,current,USD million,421.4817607
2019,IND,India,Bilateral,current,USD million,949.1739237000005
2019,IRQ,Iraq,Bilateral,current,USD million,258.2686799
2019,JAM,Jamaica,Bilateral,current,USD million,46.45
2019,JOR,Jordan,Bilateral,current,USD million,240.7385415
2019,KAZ,Kazakhstan,Bilateral,current,USD million,348.116
2019,KEN,Kenya,Bilateral,current,USD million,894.1347155
2019,KGZ,Kyrgyz Republic,Bilateral,current,USD million,96.0431159
2019,KHM,Cambodia,Bilateral,current,USD million,398.28411220000004
2019,LAO,Lao PDR,Bilateral,current,USD million,372.9539485
2019,LBN,Lebanon,Bilateral,current,USD million,39.6402045
2019,LBR,Liberia,Bilateral,current,USD million,3.787741000000001
2019,LCA,St. Lucia,Bilateral,current,USD million,21.1
2019,LKA,Sri Lanka,Bilateral,current,USD million,796.8648450999999
2019,LSO,Lesotho,Bilateral,current,USD million,22.843814699999996
2019,MAR,Morocco,Bilateral,current,USD million,315.9906616
2019,MDG,Madagascar,Bilateral,current,USD million,44.642919799999994
2019,MDV,Maldives,Bilateral,current,USD million,235.25079780000002
2019,MEX,Mexico,Bilateral,current,USD million,114.5
2019,MKD,North Macedonia,Bilateral,current,USD million,79.9767505
2019,MLI,Mali,Bilateral,current,USD million,84.7096492
2019,MMR,Myanmar,Bilateral,current,USD million,94.2433922
2019,MNE,Montenegro,Bilateral,current,USD million,170.3120714
2019,MNG,Mongolia,Bilateral,current,USD million,127.58399999999999
2019,MOZ,Mozambique,Bilateral,current,USD million,96.366959
2019,MRT,Mauritania,Bilateral,current,USD million,89.055534
2019,MUS,Mauritius,Bilateral,current,USD million,29.7135545
2019,MWI,Malawi,Bilateral,current,USD million,4.8284481
2019,NER,Niger,Bilateral,current,USD million,9.7996852
2019,NGA,Nigeria,Bilateral,current,USD million,790.013
2019,NIC,Nicaragua,Bilateral,current,USD million,11.4169503
2019,NPL,Nepal,Bilateral,current,USD million,154.1570403
2019,PAK,Pakistan,Bilateral,current,USD million,5161.7683634
2019,PER,Peru,Bilateral,current,USD million,160.3321728
2019,PHL,Philippines,Bilateral,current,USD million,16.977184700000066
2019,PNG,Papua New Guinea,Bilateral,current,USD million,566.5061468
2019,PRY,Paraguay,Bilateral,current,USD million,14.213999999999999
2019,RWA,Rwanda,Bilateral,current,USD million,46.6620687
2019,SDN,Sudan,Bilateral,current,USD million,8.516386100000034
2019,SEN,Senegal,Bilateral,current,USD million,114.6620385
2019,SLE,Sierra Leone,Bilateral,current,USD million,9.9493918
2019,SLV,El Salvador,Bilateral,current,USD million,13.534027
2019,SRB,Serbia,Bilateral,current,USD million,698.3967527
2019,STP,Sao Tome and Principe,Bilateral,current,USD million,0.2470266
2019,SUR,Suriname,Bilateral,current,USD million,139.1768553
2019,SWZ,Eswatini,Bilateral,current,USD million,34.054
2019,TCD,Chad,Bilateral,current,USD million,0.9090578
2019,TGO,Togo,Bilateral,current,USD million,15.481455
2019,THA,Thailand,Bilateral,current,USD million,0.7339568000000156
2019,TJK,Tajikistan,Bilateral,current,USD million,6.304080399999999
2019,TKM,Turkmenistan,Bilateral,current,USD million,179.5494008
2019,TUN,Tunisia,Bilateral,current,USD million,1019.6373373
2019,TUR,Turkiye,Bilateral,current,USD million,1706.1607058
2019,TZA,Tanzania,Bilateral,current,USD million,90.5573013
2019,UGA,Uganda,Bilateral,current,USD million,328.3705274
2019,UKR,Ukraine,Bilateral,current,USD million,44.2097112
2019,UZB,Uzbekistan,Bilateral,current,USD million,571.3286145999999
2019,VCT,St. Vincent and the Grenadines,Bilateral,current,USD million,7.1232794
2019,VNM,Viet Nam,Bilateral,current,USD million,409.94245
2019,VUT,Vanuatu,Bilateral,current,USD million,17.8460696
2019,WSM,Samoa,Bilateral,current,USD million,0.4054378
2019,XKX,Kosovo,Bilateral,current,USD million,2.3706667
2019,ZAF,South Africa,Bilateral,current,USD million,905.2021293
2019,ZMB,Zambia,Bilateral,current,USD million,1077.026906
2019,ZWE,Zimbabwe,Bilateral,current,USD million,49.5763657
2020,AGO,Angola,Bilateral,current,USD million,350.5508771
2020,ALB,Albania,Bilateral,current,USD million,48.9276279
2020,ARG,Argentina,Bilateral,current,USD million,103.159916
2020,ARM,Armenia,Bilateral,current,USD million,35.48033459999999
2020,AZE,Azerbaijan,Bilateral,current,USD million,95.72145230000001
2020,BEN,Benin,Bilateral,current,USD million,55.126187200000004
2020,BFA,Burkina Faso,Bilateral,current,USD million,49.954381200000014
2020,BGD,Bangladesh,Bilateral,current,USD million,1984.2969779999999
2020,BIH,Bosnia and Herzegovina,Bilateral,current,USD million,56.5958281
2020,BLR,Belarus,Bilateral,current,USD million,1530.3781976
2020,BLZ,Belize,Bilateral,current,USD million,38.1379409
2020,BOL,Bolivia,Bilateral,current,USD million,48.680637600000004
2020,BRA,Brazil,Bilateral,current,USD million,353.2154638
2020,BTN,Bhutan,Bilateral,current,USD million,270.5834364
2020,CAF,Central African Republic,Bilateral,current,USD million,6.364
2020,CHN,China,Bilateral,current,USD million,615.0
2020,CIV,Cote d'Ivoire,Bilateral,current,USD million,570.7406955
2020,CMR,Cameroon,Bilateral,current,USD million,323.1941162
2020,COD,"Congo, Dem. Rep.",Bilateral,current,USD million,88.9198064
2020,COG,"Congo, Rep.",Bilateral,current,USD million,32.637371800000004
2020,COL,Colombia,Bilateral,current,USD million,543.8488036
2020,CPV,Cabo Verde,Bilateral,current,USD million,3.5008907000000002
2020,DJI,Djibouti,Bilateral,current,USD million,144.6498667
2020,DOM,Dominican Republic,Bilateral,current,USD million,322.1138054
2020,ECU,Ecuador,Bilateral,current,USD million,143.1939177
2020,EGY,"Egypt, Arab Rep.",Bilateral,current,USD million,3103.8906618
2020,ERI,Eritrea,Bilateral,current,USD million,0.6980778
2020,ETH,Ethiopia,Bilateral,current,USD million,300.9720538
2020,GAB,Gabon,Bilateral,current,USD million,60.615220199999996
2020,GEO,Georgia,Bilateral,current,USD million,328.969122
2020,GHA,Ghana,Bilateral,current,USD million,325.6298218
2020,GIN,Guinea,Bilateral,current,USD million,41.911
2020,GMB,"Gambia, The",Bilateral,current,USD million,9.525794900000001
2020,GRD,Grenada,Bilateral,current,USD million,5.137
2020,GUY,Guyana,Bilateral,current,USD million,14.416329699999999
2020,IDN,Indonesia,Bilateral,current,USD million,3423.8534887
2020,IND,India,Bilateral,current,USD million,1934.2749614
2020,IRQ,Iraq,Bilateral,current,USD million,412.5286269999999
2020,JAM,Jamaica,Bilateral,current,USD million,51.014
2020,JOR,Jordan,Bilateral,current,USD million,279.2125423
2020,KAZ,Kazakhstan,Bilateral,current,USD million,234.65493519999998
2020,KEN,Kenya,Bilateral,current,USD million,263.8885743
2020,KGZ,Kyrgyz Republic,Bilateral,current,USD million,18.0327256
2020,KHM,Cambodia,Bilateral,current,USD million,307.0197168000001
2020,LAO,Lao PDR,Bilateral,current,USD million,278.714
2020,LBN,Lebanon,Bilateral,current,USD million,30.109531999999998
2020,LBR,Liberia,Bilateral,current,USD million,1.9312474
2020,LCA,St. Lucia,Bilateral,current,USD million,28.778
2020,LKA,Sri Lanka,Bilateral,current,USD million,834.8967563
2020,LSO,Lesotho,Bilateral,current,USD million,39.9723739
2020,MAR,Morocco,Bilateral,current,USD million,685.5360575000001
2020,MDG,Madagascar,Bilateral,current,USD million,0.3424411999999961
2020,MDV,Maldives,Bilateral,current,USD million,482.3196484
2020,MEX,Mexico,Bilateral,current,USD million,335.4516818
2020,MKD,North Macedonia,Bilateral,current,USD million,29.522770899999998
2020,MLI,Mali,Bilateral,current,USD million,136.6221105
2020,MMR,Myanmar,Bilateral,current,USD million,52.369653500000005
2020,MNE,Montenegro,Bilateral,current,USD million,50.538362500000005
2020,MNG,Mongolia,Bilateral,current,USD million,118.6401941
2020,MOZ,Mozambique,Bilateral,current,USD million,40.106119
2020,MRT,Mauritania,Bilateral,current,USD million,55.4358932
2020,MUS,Mauritius,Bilateral,current,USD million,185.58950559999997
2020,NER,Niger,Bilateral,current,USD million,20.5732235
2020,NGA,Nigeria,Bilateral,current,USD million,476.76911999999993
2020,NIC,Nicaragua,Bilateral,current,USD million,20.8674312
2020,NPL,Nepal,Bilateral,current,USD million,48.8966801
2020,PAK,Pakistan,Bilateral,current,USD million,3718.1149126000005
2020,PER,Peru,Bilateral,current,USD million,26.2421735
2020,PHL,Philippines,Bilateral,current,USD million,38.02330920000001
2020,PNG,Papua New Guinea,Bilateral,current,USD million,491.01901300000003
2020,PRY,Paraguay,Bilateral,current,USD million,31.840000000000003
2020,RUS,Russian Federation,Bilateral,current,USD million,189.866
2020,RWA,Rwanda,Bilateral,current,USD million,62.869801700000004
2020,SEN,Senegal,Bilateral,current,USD million,152.0307352
2020,SLE,Sierra Leone,Bilateral,current,USD million,1.0341729
2020,SLV,El Salvador,Bilateral,current,USD million,10.0
2020,SRB,Serbia,Bilateral,current,USD million,431.7412069
2020,SUR,Suriname,Bilateral,current,USD million,20.551356900000002
2020,SWZ,Eswatini,Bilateral,current,USD million,30.263
2020,TCD,Chad,Bilateral,current,USD million,76.8404579
2020,TGO,Togo,Bilateral,current,USD million,21.3974704
2020,TJK,Tajikistan,Bilateral,current,USD million,29.581
2020,TKM,Turkmenistan,Bilateral,current,USD million,304.2322461
2020,TUN,Tunisia,Bilateral,current,USD million,875.7327812
2020,TUR,Turkiye,Bilateral,current,USD million,1581.2355121
2020,TZA,Tanzania,Bilateral,current,USD million,44.330000000000005
2020,UGA,Uganda,Bilateral,current,USD million,702.3104115
2020,UKR,Ukraine,Bilateral,current,USD million,31.252326999999998
2020,UZB,Uzbekistan,Bilateral,current,USD million,473.7164232
2020,VCT,St. Vincent and the Grenadines,Bilateral,current,USD million,4.193104699999999
2020,VNM,Viet Nam,Bilateral,current,USD million,85.52598749999996
2020,VUT,Vanuatu,Bilateral,current,USD million,3.1886835
2020,XKX,Kosovo,Bilateral,current,USD million,0.98
2020,ZAF,South Africa,Bilateral,current,USD million,619.3392569
2020,ZMB,Zambia,Bilateral,current,USD million,560.2140203
2020,ZWE,Zimbabwe,Bilateral,current,USD million,26.9742289
2021,AGO,Angola,Bilateral,current,USD million,91.95248120000001
2021,ALB,Albania,Bilateral,current,USD million,171.1169335
2021,ARG,Argentina,Bilateral,current,USD million,143.1493131
2021,ARM,Armenia,Bilateral,current,USD million,199.76446020000003
2021,AZE,Azerbaijan,Bilateral,current,USD million,33.0175218
2021,BEN,Benin,Bilateral,current,USD million,123.8822644
2021,BFA,Burkina Faso,Bilateral,current,USD million,12.2671852
2021,BGD,Bangladesh,Bilateral,current,USD million,2002.0664648
2021,BIH,Bosnia and Herzegovina,Bilateral,current,USD million,38.2484372
2021,BLR,Belarus,Bilateral,current,USD million,1083.2724632
2021,BLZ,Belize,Bilateral,current,USD million,2.5928254
2021,BOL,Bolivia,Bilateral,current,USD million,506.34083719999995
2021,BRA,Brazil,Bilateral,current,USD million,554.0497723
2021,BTN,Bhutan,Bilateral,current,USD million,50.365455600000004
2021,CHN,China,Bilateral,current,USD million,695.0
2021,CIV,Cote d'Ivoire,Bilateral,current,USD million,1614.5561951999998
2021,CMR,Cameroon,Bilateral,current,USD million,140.9029503
2021,COD,"Congo, Dem. Rep.",Bilateral,current,USD million,11.229999999999995
2021,COG,"Congo, Rep.",Bilateral,current,USD million,43.900999999999996
2021,COL,Colombia,Bilateral,current,USD million,568.7808751
2021,CRI,Costa Rica,Bilateral,current,USD million,15.0
2021,DOM,Dominican Republic,Bilateral,current,USD million,293.3057169
2021,ECU,Ecuador,Bilateral,current,USD million,344.96634710000006
2021,EGY,"Egypt, Arab Rep.",Bilateral,current,USD million,5574.2341172
2021,ERI,Eritrea,Bilateral,current,USD million,0.2820176
2021,ETH,Ethiopia,Bilateral,current,USD million,32.986
2021,FJI,Fiji,Bilateral,current,USD million,91.168804
2021,GAB,Gabon,Bilateral,current,USD million,30.5149394
2021,GEO,Georgia,Bilateral,current,USD million,19.5111072
2021,GHA,Ghana,Bilateral,current,USD million,466.93086759999994
2021,GIN,Guinea,Bilateral,current,USD million,2.8087952
2021,GMB,"Gambia, The",Bilateral,current,USD million,3.939907899999999
2021,GRD,Grenada,Bilateral,current,USD million,22.8328465
2021,GUY,Guyana,Bilateral,current,USD million,5.7508889
2021,IDN,Indonesia,Bilateral,current,USD million,1100.0411174
2021,IND,India,Bilateral,current,USD million,1585.6768777000007
2021,IRN,"Iran, Islamic Rep.",Bilateral,current,USD million,6.2653303
2021,IRQ,Iraq,Bilateral,current,USD million,375.4936545
2021,JAM,Jamaica,Bilateral,current,USD million,90.892
2021,JOR,Jordan,Bilateral,current,USD million,248.1530879
2021,KAZ,Kazakhstan,Bilateral,current,USD million,284.3978867
2021,KEN,Kenya,Bilateral,current,USD million,342.7395288
2021,KGZ,Kyrgyz Republic,Bilateral,current,USD million,31.4187847
2021,KHM,Cambodia,Bilateral,current,USD million,254.3421235
2021,LAO,Lao PDR,Bilateral,current,USD million,171.5675307
2021,LBN,Lebanon,Bilateral,current,USD million,22.882610800000002
2021,LBR,Liberia,Bilateral,current,USD million,0.0663039
2021,LCA,St. Lucia,Bilateral,current,USD million,66.774
2021,LKA,Sri Lanka,Bilateral,current,USD million,1899.4611383999998
2021,LSO,Lesotho,Bilateral,current,USD million,46.6945604
2021,MAR,Morocco,Bilateral,current,USD million,641.7993541
2021,MDG,Madagascar,Bilateral,current,USD million,28.980901799999998
2021,MDV,Maldives,Bilateral,current,USD million,181.39597930000002
2021,MEX,Mexico,Bilateral,current,USD million,419.3869784
2021,MKD,North Macedonia,Bilateral,current,USD million,28.4671816
2021,MLI,Mali,Bilateral,current,USD million,129.7994257
2021,MMR,Myanmar,Bilateral,current,USD million,20.372299299999998
2021,MNE,Montenegro,Bilateral,current,USD million,68.8769344
2021,MNG,Mongolia,Bilateral,current,USD million,66.2906288
2021,MOZ,Mozambique,Bilateral,current,USD million,144.23460740000002
2021,MRT,Mauritania,Bilateral,current,USD million,23.859988400000002
2021,MUS,Mauritius,Bilateral,current,USD million,87.67197330000002
2021,MWI,Malawi,Bilateral,current,USD million,7.5201334000000015
2021,NER,Niger,Bilateral,current,USD million,21.6912372
2021,NGA,Nigeria,Bilateral,current,USD million,407.4506957
2021,NIC,Nicaragua,Bilateral,current,USD million,23.2905413
2021,NPL,Nepal,Bilateral,current,USD million,78.25369200000002
2021,PAK,Pakistan,Bilateral,current,USD million,4602.0574014
2021,PER,Peru,Bilateral,current,USD million,1.6179552000000004
2021,PHL,Philippines,Bilateral,current,USD million,315.5195191
2021,PNG,Papua New Guinea,Bilateral,current,USD million,924.0337887
2021,PRY,Paraguay,Bilateral,current,USD million,29.96
2021,RUS,Russian Federation,Bilateral,current,USD million,420.2
2021,RWA,Rwanda,Bilateral,current,USD million,96.6762894
2021,SEN,Senegal,Bilateral,current,USD million,98.2145461
2021,SLE,Sierra Leone,Bilateral,current,USD million,4.598174
2021,SLV,El Salvador,Bilateral,current,USD million,9.541
2021,SRB,Serbia,Bilateral,current,USD million,853.4904904
2021,SUR,Suriname,Bilateral,current,USD million,0.442
2021,TCD,Chad,Bilateral,current,USD million,30.7787947
2021,TGO,Togo,Bilateral,current,USD million,34.3141429
2021,TJK,Tajikistan,Bilateral,current,USD million,0.16907490000000003
2021,TKM,Turkmenistan,Bilateral,current,USD million,223.6089567
2021,TUN,Tunisia,Bilateral,current,USD million,435.9661362
2021,TUR,Turkiye,Bilateral,current,USD million,2148.2797161
2021,TZA,Tanzania,Bilateral,current,USD million,27.355726599999997
2021,UGA,Uganda,Bilateral,current,USD million,311.6075297
2021,UKR,Ukraine,Bilateral,current,USD million,63.8211648
2021,UZB,Uzbekistan,Bilateral,current,USD million,640.0008103999999
2021,VCT,St. Vincent and the Grenadines,Bilateral,current,USD million,3.7759435
2021,VNM,Viet Nam,Bilateral,current,USD million,296.72545410000004
2021,VUT,Vanuatu,Bilateral,current,USD million,14.006053699999999
2021,XKX,Kosovo,Bilateral,current,USD million,1.4485333
2021,ZAF,South Africa,Bilateral,current,USD million,385.358
2021,ZMB,Zambia,Bilateral,current,USD million,146.863959
2021,ZWE,Zimbabwe,Bilateral,current,USD million,200.6481097
2022,AGO,Angola,Bilateral,current,USD million,219.0796961
2022,ALB,Albania,Bilateral,current,USD million,114.86949429999999
2022,ARG,Argentina,Bilateral,current,USD million,494.8292197
2022,ARM,Armenia,Bilateral,current,USD million,229.7930875
2022,AZE,Azerbaijan,Bilateral,current,USD million,18.454407700000008
2022,BEN,Benin,Bilateral,current,USD million,72.6457394
2022,BFA,Burkina Faso,Bilateral,current,USD million,52.875905200000005
2022,BGD,Bangladesh,Bilateral,current,USD million,2665.4637377999998
2022,BIH,Bosnia and Herzegovina,Bilateral,current,USD million,9.2560001
2022,BLR,Belarus,Bilateral,current,USD million,1711.7438976
2022,BLZ,Belize,Bilateral,current,USD million,5.636183
2022,BOL,Bolivia,Bilateral,current,USD million,268.249
2022,BRA,Brazil,Bilateral,current,USD million,278.3523083
2022,BTN,Bhutan,Bilateral,current,USD million,55.83401670000001
2022,CHN,China,Bilateral,current,USD million,54.0
2022,CIV,Cote d'Ivoire,Bilateral,current,USD million,719.8889762
2022,CMR,Cameroon,Bilateral,current,USD million,480.66142759999997
2022,COD,"Congo, Dem. Rep.",Bilateral,current,USD million,56.8420629
2022,COG,"Congo, Rep.",Bilateral,current,USD million,87.6918647
2022,COL,Colombia,Bilateral,current,USD million,513.5198703000001
2022,CPV,Cabo Verde,Bilateral,current,USD million,1.8287961999999998
2022,CRI,Costa Rica,Bilateral,current,USD million,5.0
2022,DOM,Dominican Republic,Bilateral,current,USD million,5.1046168000000005
2022,ECU,Ecuador,Bilateral,current,USD million,30.825
2022,EGY,"Egypt, Arab Rep.",Bilateral,current,USD million,2053.0117176
2022,ERI,Eritrea,Bilateral,current,USD million,0.1119545
2022,ETH,Ethiopia,Bilateral,current,USD million,51.5272231
2022,FJI,Fiji,Bilateral,current,USD million,76.49936220000001
2022,GAB,Gabon,Bilateral,current,USD million,81.08435659999999
2022,GEO,Georgia,Bilateral,current,USD million,35.537378399999994
2022,GHA,Ghana,Bilateral,current,USD million,325.0095419
2022,GIN,Guinea,Bilateral,current,USD million,11.911668199999998
2022,GMB,"Gambia, The",Bilateral,current,USD million,3.2566076
2022,GRD,Grenada,Bilateral,current,USD million,3.8852306
2022,GTM,Guatemala,Bilateral,current,USD million,0.214
2022,GUY,Guyana,Bilateral,current,USD million,355.031456
2022,HND,Honduras,Bilateral,current,USD million,84.23344769999999
2022,IDN,Indonesia,Bilateral,current,USD million,1197.8409860999998
2022,IND,India,Bilateral,current,USD million,899.2549187999996
2022,IRN,"Iran, Islamic Rep.",Bilateral,current,USD million,0.009590399999999999
2022,IRQ,Iraq,Bilateral,current,USD million,519.3368655000002
2022,JAM,Jamaica,Bilateral,current,USD million,98.851
2022,JOR,Jordan,Bilateral,current,USD million,449.70718459999995
2022,KAZ,Kazakhstan,Bilateral,current,USD million,51.9916418
2022,KEN,Kenya,Bilateral,current,USD million,259.1828031
2022,KGZ,Kyrgyz Republic,Bilateral,current,USD million,72.3168777
2022,KHM,Cambodia,Bilateral,current,USD million,311.48697569999996
2022,LAO,Lao PDR,Bilateral,current,USD million,117.065
2022,LBN,Lebanon,Bilateral,current,USD million,6.375847
2022,LBR,Liberia,Bilateral,current,USD million,0.5649240999999999
2022,LCA,St. Lucia,Bilateral,current,USD million,3.516
2022,LKA,Sri Lanka,Bilateral,current,USD million,1047.9947018999999
2022,LSO,Lesotho,Bilateral,current,USD million,34.8606731
2022,MAR,Morocco,Bilateral,current,USD million,846.0304833000001
2022,MDA,Moldova,Bilateral,current,USD million,15.801810399999987
2022,MDG,Madagascar,Bilateral,current,USD million,23.082999999999984
2022,MDV,Maldives,Bilateral,current,USD million,181.70862509999998
2022,MEX,Mexico,Bilateral,current,USD million,293.30372389999997
2022,MKD,North Macedonia,Bilateral,current,USD million,63.130981399999996
2022,MLI,Mali,Bilateral,current,USD million,142.94386030000004
2022,MMR,Myanmar,Bilateral,current,USD million,10.236
2022,MNE,Montenegro,Bilateral,current,USD million,76.98764550000001
2022,MNG,Mongolia,Bilateral,current,USD million,70.20003720000001
2022,MOZ,Mozambique,Bilateral,current,USD million,55.352
2022,MRT,Mauritania,Bilateral,current,USD million,44.9719873
2022,MUS,Mauritius,Bilateral,current,USD million,145.82559990000001
2022,NER,Niger,Bilateral,current,USD million,42.617165
2022,NGA,Nigeria,Bilateral,current,USD million,850.9903412000001
2022,NIC,Nicaragua,Bilateral,current,USD million,15.4384467
2022,NPL,Nepal,Bilateral,current,USD million,25.1211603
2022,PAK,Pakistan,Bilateral,current,USD million,4519.6080163
2022,PER,Peru,Bilateral,current,USD million,43.3608402
2022,PHL,Philippines,Bilateral,current,USD million,17.69
2022,PNG,Papua New Guinea,Bilateral,current,USD million,762.5676536
2022,PRY,Paraguay,Bilateral,current,USD million,19.526
2022,RUS,Russian Federation,Bilateral,current,USD million,233.9604
2022,RWA,Rwanda,Bilateral,current,USD million,54.3000854
2022,SEN,Senegal,Bilateral,current,USD million,59.0565869
2022,SLE,Sierra Leone,Bilateral,current,USD million,1.4042206000000002
2022,SRB,Serbia,Bilateral,current,USD million,916.0242688
2022,STP,Sao Tome and Principe,Bilateral,current,USD million,1.0547428
2022,SUR,Suriname,Bilateral,current,USD million,0.0358174
2022,TGO,Togo,Bilateral,current,USD million,38.0493887
2022,TKM,Turkmenistan,Bilateral,current,USD million,98.7456746
2022,TUN,Tunisia,Bilateral,current,USD million,634.0413876
2022,TUR,Turkiye,Bilateral,current,USD million,2198.5753878
2022,TZA,Tanzania,Bilateral,current,USD million,64.8558142
2022,UGA,Uganda,Bilateral,current,USD million,292.1081538
2022,UKR,Ukraine,Bilateral,current,USD million,2956.9345042
2022,UZB,Uzbekistan,Bilateral,current,USD million,178.74368470000002
2022,VCT,St. Vincent and the Grenadines,Bilateral,current,USD million,18.9875775
2022,VNM,Viet Nam,Bilateral,current,USD million,113.54576709999998
2022,VUT,Vanuatu,Bilateral,current,USD million,34.4492888
2022,XKX,Kosovo,Bilateral,current,USD million,0.5810666999999999
2022,ZAF,South Africa,Bilateral,current,USD million,467.1572084
2022,ZMB,Zambia,Bilateral,current,USD million,86.08821939999999
2022,ZWE,Zimbabwe,Bilateral,current,USD million,257.99228300000004
2023,AFG,Afghanistan,Bilateral,current,USD million,73.4763133
2023,AGO,Angola,Bilateral,current,USD million,3103.7691135
2023,ALB,Albania,Bilateral,current,USD million,229.7008048
2023,ARG,Argentina,Bilateral,current,USD million,1982.2874631
2023,ARM,Armenia,Bilateral,current,USD million,114.40151320000001
2023,AZE,Azerbaijan,Bilateral,current,USD million,22.6785065
2023,BDI,Burundi,Bilateral,current,USD million,44.6086448
2023,BEN,Benin,Bilateral,current,USD million,461.8688336
2023,BFA,Burkina Faso,Bilateral,current,USD million,165.9396576
2023,BGD,Bangladesh,Bilateral,current,USD million,9103.1287184
2023,BIH,Bosnia and Herzegovina,Bilateral,current,USD million,105.98913780000001
2023,BLR,Belarus,Bilateral,current,USD million,1583.4954833
2023,BLZ,Belize,Bilateral,current,USD million,42.3025881
2023,BOL,Bolivia,Bilateral,current,USD million,346.7635907
2023,BRA,Brazil,Bilateral,current,USD million,1400.5838944
2023,BTN,Bhutan,Bilateral,current,USD million,270.86946340000003
2023,BWA,Botswana,Bilateral,current,USD million,18.130302399999998
2023,CAF,Central African Republic,Bilateral,current,USD million,22.712296000000002
2023,CIV,Cote d'Ivoire,Bilateral,current,USD million,1248.9697982
2023,CMR,Cameroon,Bilateral,current,USD million,610.3671856
2023,COD,"Congo, Dem. Rep.",Bilateral,current,USD million,1610.6431565999999
2023,COG,"Congo, Rep.",Bilateral,current,USD million,159.444511
2023,COL,Colombia,Bilateral,current,USD million,184.4181228
2023,COM,Comoros,Bilateral,current,USD million,4.2002857
2023,CPV,Cabo Verde,Bilateral,current,USD million,29.126842699999997
2023,CRI,Costa Rica,Bilateral,current,USD million,74.7280696
2023,DJI,Djibouti,Bilateral,current,USD million,79.5595173
2023,DMA,Dominica,Bilateral,current,USD million,1.9865
2023,DOM,Dominican Republic,Bilateral,current,USD million,102.8414028
2023,DZA,Algeria,Bilateral,current,USD million,7.7392876
2023,ECU,Ecuador,Bilateral,current,USD million,464.2193426
2023,EGY,"Egypt, Arab Rep.",Bilateral,current,USD million,13696.111570399999
2023,ERI,Eritrea,Bilateral,current,USD million,0.0589704
2023,ETH,Ethiopia,Bilateral,current,USD million,1513.7319166000002
2023,GAB,Gabon,Bilateral,current,USD million,260.77060679999994
2023,GEO,Georgia,Bilateral,current,USD million,233.7304873
2023,GHA,Ghana,Bilateral,current,USD million,820.7206378999999
2023,GIN,Guinea,Bilateral,current,USD million,488.62860220000005
2023,GMB,"Gambia, The",Bilateral,current,USD million,33.8358949
2023,GNB,Guinea-Bissau,Bilateral,current,USD million,7.0624251000000005
2023,GRD,Grenada,Bilateral,current,USD million,28.652373400000002
2023,GTM,Guatemala,Bilateral,current,USD million,2.1394648
2023,GUY,Guyana,Bilateral,current,USD million,107.33301399999999
2023,HND,Honduras,Bilateral,current,USD million,116.0673189
2023,HTI,Haiti,Bilateral,current,USD million,9.543
2023,IDN,Indonesia,Bilateral,current,USD million,2312.8654482
2023,IND,India,Bilateral,current,USD million,8200.479120799999
2023,IRN,"Iran, Islamic Rep.",Bilateral,current,USD million,0.0018167
2023,IRQ,Iraq,Bilateral,current,USD million,953.7352410999999
2023,JAM,Jamaica,Bilateral,current,USD million,58.0745439
2023,JOR,Jordan,Bilateral,current,USD million,336.6400251
2023,KAZ,Kazakhstan,Bilateral,current,USD million,567.2616926000001
2023,KEN,Kenya,Bilateral,current,USD million,1311.0928151
2023,KGZ,Kyrgyz Republic,Bilateral,current,USD million,106.5556543
2023,KHM,Cambodia,Bilateral,current,USD million,785.2621209
2023,LAO,Lao PDR,Bilateral,current,USD million,926.4907596999999
2023,LBN,Lebanon,Bilateral,current,USD million,190.87763099999998
2023,LBR,Liberia,Bilateral,current,USD million,23.6213158
2023,LCA,St. Lucia,Bilateral,current,USD million,51.5548139
2023,LKA,Sri Lanka,Bilateral,current,USD million,2084.8125632
2023,LSO,Lesotho,Bilateral,current,USD million,42.459031499999995
2023,MAR,Morocco,Bilateral,current,USD million,1693.063639
2023,MDA,Moldova,Bilateral,current,USD million,20.134805
2023,MDG,Madagascar,Bilateral,current,USD million,204.4660139
2023,MDV,Maldives,Bilateral,current,USD million,686.2674405999999
2023,MEX,Mexico,Bilateral,current,USD million,89.4856968
2023,MKD,North Macedonia,Bilateral,current,USD million,172.84205310000002
2023,MLI,Mali,Bilateral,current,USD million,250.4317451
2023,MMR,Myanmar,Bilateral,current,USD million,1388.7882808000002
2023,MNE,Montenegro,Bilateral,current,USD million,102.0729405
2023,MNG,Mongolia,Bilateral,current,USD million,719.5849622
2023,MOZ,Mozambique,Bilateral,current,USD million,448.4003749
2023,MRT,Mauritania,Bilateral,current,USD million,248.8485367
2023,MUS,Mauritius,Bilateral,current,USD million,401.4870127
2023,MWI,Malawi,Bilateral,current,USD million,48.80507780000001
2023,NER,Niger,Bilateral,current,USD million,138.8888445
2023,NGA,Nigeria,Bilateral,current,USD million,1224.8810028999999
2023,NIC,Nicaragua,Bilateral,current,USD million,81.9446605
2023,NPL,Nepal,Bilateral,current,USD million,564.6224112000001
2023,PAK,Pakistan,Bilateral,current,USD million,1195.5224596
2023,PER,Peru,Bilateral,current,USD million,295.3372267
2023,PHL,Philippines,Bilateral,current,USD million,2899.5157511
2023,PNG,Papua New Guinea,Bilateral,current,USD million,455.0074277
